Delivery Date,Delivery Hour,Delivery Interval,Repeated Hour Flag,Settlement Point Name,Settlement Point Type,Settlement Point Price
01/19/2023,22,1,N,LZ_AEN,LZ,26.15
01/19/2023,22,1,N,LZ_AEN,LZEW,26.15
01/19/2023,22,2,N,LZ_AEN,LZ,25.37
01/19/2023,22,2,N,LZ_AEN,LZEW,25.37
01/19/2023,22,3,N,LZ_AEN,LZ,23.81
01/19/2023,22,3,N,LZ_AEN,LZEW,23.81
01/19/2023,22,4,N,LZ_AEN,LZ,22.98
01/19/2023,22,4,N,LZ_AEN,LZEW,22.98
01/19/2023,22,1,N,LZ_CPS,LZ,26.15
01/19/2023,22,1,N,LZ_CPS,LZEW,26.15
01/19/2023,22,2,N,LZ_CPS,LZ,25.37
01/19/2023,22,2,N,LZ_CPS,LZEW,25.37
01/19/2023,22,3,N,LZ_CPS,LZEW,23.81
01/19/2023,22,3,N,LZ_CPS,LZ,23.81
01/19/2023,22,4,N,LZ_CPS,LZ,22.98
01/19/2023,22,4,N,LZ_CPS,LZEW,22.98
01/19/2023,22,1,N,LZ_HOUSTON,LZ,26.15
01/19/2023,22,1,N,LZ_HOUSTON,LZEW,26.15
01/19/2023,22,2,N,LZ_HOUSTON,LZ,25.37
01/19/2023,22,2,N,LZ_HOUSTON,LZEW,25.37
01/19/2023,22,3,N,LZ_HOUSTON,LZ,23.81
01/19/2023,22,3,N,LZ_HOUSTON,LZEW,23.81
01/19/2023,22,4,N,LZ_HOUSTON,LZEW,22.98
01/19/2023,22,4,N,LZ_HOUSTON,LZ,22.98
01/19/2023,22,1,N,LZ_LCRA,LZ,26.15
01/19/2023,22,1,N,LZ_LCRA,LZEW,26.15
01/19/2023,22,2,N,LZ_LCRA,LZ,25.37
01/19/2023,22,2,N,LZ_LCRA,LZEW,25.37
01/19/2023,22,3,N,LZ_LCRA,LZEW,23.81
01/19/2023,22,3,N,LZ_LCRA,LZ,23.81
01/19/2023,22,4,N,LZ_LCRA,LZ,22.98
01/19/2023,22,4,N,LZ_LCRA,LZEW,22.98
01/19/2023,22,1,N,LZ_NORTH,LZ,26.15
01/19/2023,22,1,N,LZ_NORTH,LZEW,26.15
01/19/2023,22,2,N,LZ_NORTH,LZ,25.37
01/19/2023,22,2,N,LZ_NORTH,LZEW,25.37
01/19/2023,22,3,N,LZ_NORTH,LZ,23.81
01/19/2023,22,3,N,LZ_NORTH,LZEW,23.81
01/19/2023,22,4,N,LZ_NORTH,LZ,22.98
01/19/2023,22,4,N,LZ_NORTH,LZEW,22.98
01/19/2023,22,1,N,LZ_RAYBN,LZ,26.15
01/19/2023,22,1,N,LZ_RAYBN,LZEW,26.15
01/19/2023,22,2,N,LZ_RAYBN,LZ,25.37
01/19/2023,22,2,N,LZ_RAYBN,LZEW,25.37
01/19/2023,22,3,N,LZ_RAYBN,LZ,23.81
01/19/2023,22,3,N,LZ_RAYBN,LZEW,23.81
01/19/2023,22,4,N,LZ_RAYBN,LZ,22.98
01/19/2023,22,4,N,LZ_RAYBN,LZEW,22.99
01/19/2023,22,1,N,LZ_SOUTH,LZ,26.15
01/19/2023,22,1,N,LZ_SOUTH,LZEW,26.15
01/19/2023,22,2,N,LZ_SOUTH,LZ,25.37
01/19/2023,22,2,N,LZ_SOUTH,LZEW,25.37
01/19/2023,22,3,N,LZ_SOUTH,LZEW,23.81
01/19/2023,22,3,N,LZ_SOUTH,LZ,23.81
01/19/2023,22,4,N,LZ_SOUTH,LZ,22.98
01/19/2023,22,4,N,LZ_SOUTH,LZEW,22.98
01/19/2023,22,1,N,LZ_WEST,LZ,26.15
01/19/2023,22,1,N,LZ_WEST,LZEW,26.15
01/19/2023,22,2,N,LZ_WEST,LZEW,25.37
01/19/2023,22,2,N,LZ_WEST,LZ,25.37
01/19/2023,22,3,N,LZ_WEST,LZ,23.81
01/19/2023,22,3,N,LZ_WEST,LZEW,23.81
01/19/2023,22,4,N,LZ_WEST,LZ,22.98
01/19/2023,22,4,N,LZ_WEST,LZEW,22.98
01/19/2023,23,1,N,HB_BUSAVG,SH,19.80
01/19/2023,23,2,N,HB_BUSAVG,SH,18.65
01/19/2023,23,3,N,HB_BUSAVG,SH,18.28
01/19/2023,23,4,N,HB_BUSAVG,SH,17.60
01/19/2023,23,1,N,HB_HOUSTON,HU,19.80
01/19/2023,23,2,N,HB_HOUSTON,HU,18.65
01/19/2023,23,3,N,HB_HOUSTON,HU,18.28
01/19/2023,23,4,N,HB_HOUSTON,HU,17.60
01/19/2023,23,1,N,HB_HUBAVG,AH,19.80
01/19/2023,23,2,N,HB_HUBAVG,AH,18.65
01/19/2023,23,3,N,HB_HUBAVG,AH,18.28
01/19/2023,23,4,N,HB_HUBAVG,AH,17.60
01/19/2023,23,1,N,HB_NORTH,HU,19.80
01/19/2023,23,2,N,HB_NORTH,HU,18.65
01/19/2023,23,3,N,HB_NORTH,HU,18.28
01/19/2023,23,4,N,HB_NORTH,HU,17.60
01/19/2023,23,1,N,HB_PAN,HU,19.80
01/19/2023,23,2,N,HB_PAN,HU,18.65
01/19/2023,23,3,N,HB_PAN,HU,18.28
01/19/2023,23,4,N,HB_PAN,HU,17.60
01/19/2023,23,1,N,HB_SOUTH,HU,19.80
01/19/2023,23,2,N,HB_SOUTH,HU,18.65
01/19/2023,23,3,N,HB_SOUTH,HU,18.28
01/19/2023,23,4,N,HB_SOUTH,HU,17.60
01/19/2023,23,1,N,HB_WEST,HU,19.80
01/19/2023,23,2,N,HB_WEST,HU,18.65
01/19/2023,23,3,N,HB_WEST,HU,18.28
01/19/2023,23,4,N,HB_WEST,HU,17.60
01/19/2023,23,1,N,LZ_AEN,LZ,19.80
01/19/2023,23,1,N,LZ_AEN,LZEW,19.80
01/19/2023,23,2,N,LZ_AEN,LZ,18.65
01/19/2023,23,2,N,LZ_AEN,LZEW,18.65
01/19/2023,23,3,N,LZ_AEN,LZ,18.28
01/19/2023,23,3,N,LZ_AEN,LZEW,18.28
01/19/2023,23,4,N,LZ_AEN,LZ,17.60
01/19/2023,23,4,N,LZ_AEN,LZEW,17.60
01/19/2023,23,1,N,LZ_CPS,LZ,19.80
01/19/2023,23,1,N,LZ_CPS,LZEW,19.80
01/19/2023,23,2,N,LZ_CPS,LZ,18.65
01/19/2023,23,2,N,LZ_CPS,LZEW,18.65
01/19/2023,23,3,N,LZ_CPS,LZ,18.28
01/19/2023,23,3,N,LZ_CPS,LZEW,18.28
01/19/2023,23,4,N,LZ_CPS,LZ,17.60
01/19/2023,23,4,N,LZ_CPS,LZEW,17.60
01/19/2023,23,1,N,LZ_HOUSTON,LZEW,19.80
01/19/2023,23,1,N,LZ_HOUSTON,LZ,19.80
01/19/2023,23,2,N,LZ_HOUSTON,LZ,18.65
01/19/2023,23,2,N,LZ_HOUSTON,LZEW,18.65
01/19/2023,23,3,N,LZ_HOUSTON,LZ,18.28
01/19/2023,23,3,N,LZ_HOUSTON,LZEW,18.28
01/19/2023,23,4,N,LZ_HOUSTON,LZ,17.60
01/19/2023,23,4,N,LZ_HOUSTON,LZEW,17.60
01/19/2023,23,1,N,LZ_LCRA,LZ,19.80
01/19/2023,23,1,N,LZ_LCRA,LZEW,19.80
01/19/2023,23,2,N,LZ_LCRA,LZ,18.65
01/19/2023,23,2,N,LZ_LCRA,LZEW,18.65
01/19/2023,23,3,N,LZ_LCRA,LZ,18.28
01/19/2023,23,3,N,LZ_LCRA,LZEW,18.28
01/19/2023,23,4,N,LZ_LCRA,LZ,17.60
01/19/2023,23,4,N,LZ_LCRA,LZEW,17.60
01/19/2023,23,1,N,LZ_NORTH,LZEW,19.80
01/19/2023,23,1,N,LZ_NORTH,LZ,19.80
01/19/2023,23,2,N,LZ_NORTH,LZ,18.65
01/19/2023,23,2,N,LZ_NORTH,LZEW,18.65
01/19/2023,23,3,N,LZ_NORTH,LZ,18.28
01/19/2023,23,3,N,LZ_NORTH,LZEW,18.28
01/19/2023,23,4,N,LZ_NORTH,LZ,17.60
01/19/2023,23,4,N,LZ_NORTH,LZEW,17.60
01/19/2023,23,1,N,LZ_RAYBN,LZEW,19.80
01/19/2023,23,1,N,LZ_RAYBN,LZ,19.80
01/19/2023,23,2,N,LZ_RAYBN,LZ,18.65
01/19/2023,23,2,N,LZ_RAYBN,LZEW,18.65
01/19/2023,23,3,N,LZ_RAYBN,LZ,18.28
01/19/2023,23,3,N,LZ_RAYBN,LZEW,18.28
01/19/2023,23,4,N,LZ_RAYBN,LZ,17.60
01/19/2023,23,4,N,LZ_RAYBN,LZEW,17.60
01/19/2023,23,1,N,LZ_SOUTH,LZ,19.80
01/19/2023,23,1,N,LZ_SOUTH,LZEW,19.80
01/19/2023,23,2,N,LZ_SOUTH,LZ,18.65
01/19/2023,23,2,N,LZ_SOUTH,LZEW,18.66
01/19/2023,23,3,N,LZ_SOUTH,LZ,18.28
01/19/2023,23,3,N,LZ_SOUTH,LZEW,18.28
01/19/2023,23,4,N,LZ_SOUTH,LZ,17.60
01/19/2023,23,4,N,LZ_SOUTH,LZEW,17.60
01/19/2023,23,1,N,LZ_WEST,LZ,19.80
01/19/2023,23,1,N,LZ_WEST,LZEW,19.80
01/19/2023,23,2,N,LZ_WEST,LZ,18.65
01/19/2023,23,2,N,LZ_WEST,LZEW,18.65
01/19/2023,23,3,N,LZ_WEST,LZEW,18.28
01/19/2023,23,3,N,LZ_WEST,LZ,18.28
01/19/2023,23,4,N,LZ_WEST,LZ,17.60
01/19/2023,23,4,N,LZ_WEST,LZEW,17.60
01/19/2023,24,1,N,HB_BUSAVG,SH,16.75
01/19/2023,24,2,N,HB_BUSAVG,SH,16.32
01/19/2023,24,3,N,HB_BUSAVG,SH,15.81
01/19/2023,24,4,N,HB_BUSAVG,SH,14.74
01/19/2023,24,1,N,HB_HOUSTON,HU,16.75
01/19/2023,24,2,N,HB_HOUSTON,HU,16.32
01/19/2023,24,3,N,HB_HOUSTON,HU,15.81
01/19/2023,24,4,N,HB_HOUSTON,HU,14.74
01/19/2023,24,1,N,HB_HUBAVG,AH,16.75
01/19/2023,24,2,N,HB_HUBAVG,AH,16.32
01/19/2023,24,3,N,HB_HUBAVG,AH,15.81
01/19/2023,24,4,N,HB_HUBAVG,AH,14.74
01/19/2023,24,1,N,HB_NORTH,HU,16.75
01/19/2023,24,2,N,HB_NORTH,HU,16.32
01/19/2023,24,3,N,HB_NORTH,HU,15.81
01/19/2023,24,4,N,HB_NORTH,HU,14.74
01/19/2023,24,1,N,HB_PAN,HU,16.75
01/19/2023,24,2,N,HB_PAN,HU,16.32
01/19/2023,24,3,N,HB_PAN,HU,15.81
01/19/2023,24,4,N,HB_PAN,HU,14.74
01/19/2023,24,1,N,HB_SOUTH,HU,16.75
01/19/2023,24,2,N,HB_SOUTH,HU,16.32
01/19/2023,24,3,N,HB_SOUTH,HU,15.81
01/19/2023,24,4,N,HB_SOUTH,HU,14.74
01/19/2023,24,1,N,HB_WEST,HU,16.75
01/19/2023,24,2,N,HB_WEST,HU,16.32
01/19/2023,24,3,N,HB_WEST,HU,15.81
01/19/2023,24,4,N,HB_WEST,HU,14.74
01/19/2023,24,1,N,LZ_AEN,LZ,16.75
01/19/2023,24,1,N,LZ_AEN,LZEW,16.75
01/19/2023,24,2,N,LZ_AEN,LZ,16.32
01/19/2023,24,2,N,LZ_AEN,LZEW,16.32
01/19/2023,24,3,N,LZ_AEN,LZ,15.81
01/19/2023,24,3,N,LZ_AEN,LZEW,15.81
01/19/2023,24,4,N,LZ_AEN,LZ,14.74
01/19/2023,24,4,N,LZ_AEN,LZEW,14.74
01/19/2023,24,1,N,LZ_CPS,LZ,16.75
01/19/2023,24,1,N,LZ_CPS,LZEW,16.75
01/19/2023,24,2,N,LZ_CPS,LZEW,16.32
01/19/2023,24,2,N,LZ_CPS,LZ,16.32
01/19/2023,24,3,N,LZ_CPS,LZ,15.81
01/19/2023,24,3,N,LZ_CPS,LZEW,15.81
01/19/2023,24,4,N,LZ_CPS,LZEW,14.74
01/19/2023,24,4,N,LZ_CPS,LZ,14.74
01/19/2023,24,1,N,LZ_HOUSTON,LZ,16.75
01/19/2023,24,1,N,LZ_HOUSTON,LZEW,16.75
01/19/2023,24,2,N,LZ_HOUSTON,LZ,16.32
01/19/2023,24,2,N,LZ_HOUSTON,LZEW,16.32
01/19/2023,24,3,N,LZ_HOUSTON,LZ,15.81
01/19/2023,24,3,N,LZ_HOUSTON,LZEW,15.81
01/19/2023,24,4,N,LZ_HOUSTON,LZ,14.74
01/19/2023,24,4,N,LZ_HOUSTON,LZEW,14.74
01/19/2023,24,1,N,LZ_LCRA,LZEW,16.75
01/19/2023,24,1,N,LZ_LCRA,LZ,16.75
01/19/2023,24,2,N,LZ_LCRA,LZ,16.32
01/19/2023,24,2,N,LZ_LCRA,LZEW,16.32
01/19/2023,24,3,N,LZ_LCRA,LZ,15.81
01/19/2023,24,3,N,LZ_LCRA,LZEW,15.81
01/19/2023,24,4,N,LZ_LCRA,LZ,14.74
01/19/2023,24,4,N,LZ_LCRA,LZEW,14.74
01/19/2023,24,1,N,LZ_NORTH,LZ,16.75
01/19/2023,24,1,N,LZ_NORTH,LZEW,16.75
01/19/2023,24,2,N,LZ_NORTH,LZ,16.32
01/19/2023,24,2,N,LZ_NORTH,LZEW,16.32
01/19/2023,24,3,N,LZ_NORTH,LZEW,15.82
01/19/2023,24,3,N,LZ_NORTH,LZ,15.81
01/19/2023,24,4,N,LZ_NORTH,LZ,14.74
01/19/2023,24,4,N,LZ_NORTH,LZEW,14.74
01/19/2023,24,1,N,LZ_RAYBN,LZ,16.75
01/19/2023,24,1,N,LZ_RAYBN,LZEW,16.75
01/19/2023,24,2,N,LZ_RAYBN,LZ,16.32
01/19/2023,24,2,N,LZ_RAYBN,LZEW,16.32
01/19/2023,24,3,N,LZ_RAYBN,LZ,15.81
01/19/2023,24,3,N,LZ_RAYBN,LZEW,15.81
01/19/2023,24,4,N,LZ_RAYBN,LZ,14.74
01/19/2023,24,4,N,LZ_RAYBN,LZEW,14.74
01/19/2023,24,1,N,LZ_SOUTH,LZEW,16.75
01/19/2023,24,1,N,LZ_SOUTH,LZ,16.75
01/19/2023,24,2,N,LZ_SOUTH,LZ,16.32
01/19/2023,24,2,N,LZ_SOUTH,LZEW,16.33
01/19/2023,24,3,N,LZ_SOUTH,LZ,15.81
01/19/2023,24,3,N,LZ_SOUTH,LZEW,15.81
01/19/2023,24,4,N,LZ_SOUTH,LZ,14.74
01/19/2023,24,4,N,LZ_SOUTH,LZEW,14.74
01/19/2023,24,1,N,LZ_WEST,LZ,16.75
01/19/2023,24,1,N,LZ_WEST,LZEW,16.75
01/19/2023,24,2,N,LZ_WEST,LZ,16.32
01/19/2023,24,2,N,LZ_WEST,LZEW,16.32
01/19/2023,24,3,N,LZ_WEST,LZ,15.81
01/19/2023,24,3,N,LZ_WEST,LZEW,15.81
01/19/2023,24,4,N,LZ_WEST,LZEW,14.74
01/19/2023,24,4,N,LZ_WEST,LZ,14.74
01/20/2023,1,1,N,HB_BUSAVG,SH,14.23
01/20/2023,1,2,N,HB_BUSAVG,SH,13.30
01/20/2023,1,3,N,HB_BUSAVG,SH,12.68
01/20/2023,1,4,N,HB_BUSAVG,SH,12.79
01/20/2023,1,1,N,HB_HOUSTON,HU,14.23
01/20/2023,1,2,N,HB_HOUSTON,HU,13.30
01/20/2023,1,3,N,HB_HOUSTON,HU,12.68
01/20/2023,1,4,N,HB_HOUSTON,HU,12.79
01/20/2023,1,1,N,HB_HUBAVG,AH,14.23
01/20/2023,1,2,N,HB_HUBAVG,AH,13.30
01/20/2023,1,3,N,HB_HUBAVG,AH,12.68
01/20/2023,1,4,N,HB_HUBAVG,AH,12.79
01/20/2023,1,1,N,HB_NORTH,HU,14.23
01/20/2023,1,2,N,HB_NORTH,HU,13.30
01/20/2023,1,3,N,HB_NORTH,HU,12.68
01/20/2023,1,4,N,HB_NORTH,HU,12.79
01/20/2023,1,1,N,HB_PAN,HU,14.23
01/20/2023,1,2,N,HB_PAN,HU,13.30
01/20/2023,1,3,N,HB_PAN,HU,12.68
01/20/2023,1,4,N,HB_PAN,HU,12.79
01/20/2023,1,1,N,HB_SOUTH,HU,14.23
01/20/2023,1,2,N,HB_SOUTH,HU,13.30
01/20/2023,1,3,N,HB_SOUTH,HU,12.68
01/20/2023,1,4,N,HB_SOUTH,HU,12.79
01/20/2023,1,1,N,HB_WEST,HU,14.23
01/20/2023,1,2,N,HB_WEST,HU,13.30
01/20/2023,1,3,N,HB_WEST,HU,12.68
01/20/2023,1,4,N,HB_WEST,HU,12.79
01/20/2023,1,1,N,LZ_AEN,LZ,14.23
01/20/2023,1,1,N,LZ_AEN,LZEW,14.23
01/20/2023,1,2,N,LZ_AEN,LZ,13.30
01/20/2023,1,2,N,LZ_AEN,LZEW,13.30
01/20/2023,1,3,N,LZ_AEN,LZ,12.68
01/20/2023,1,3,N,LZ_AEN,LZEW,12.68
01/20/2023,1,4,N,LZ_AEN,LZ,12.79
01/20/2023,1,4,N,LZ_AEN,LZEW,12.79
01/20/2023,1,1,N,LZ_CPS,LZ,14.23
01/20/2023,1,1,N,LZ_CPS,LZEW,14.23
01/20/2023,1,2,N,LZ_CPS,LZ,13.30
01/20/2023,1,2,N,LZ_CPS,LZEW,13.31
01/20/2023,1,3,N,LZ_CPS,LZ,12.68
01/20/2023,1,3,N,LZ_CPS,LZEW,12.68
01/20/2023,1,4,N,LZ_CPS,LZ,12.79
01/20/2023,1,4,N,LZ_CPS,LZEW,12.79
01/20/2023,1,1,N,LZ_HOUSTON,LZ,14.23
01/20/2023,1,1,N,LZ_HOUSTON,LZEW,14.23
01/20/2023,1,2,N,LZ_HOUSTON,LZ,13.30
01/20/2023,1,2,N,LZ_HOUSTON,LZEW,13.30
01/20/2023,1,3,N,LZ_HOUSTON,LZ,12.68
01/20/2023,1,3,N,LZ_HOUSTON,LZEW,12.68
01/20/2023,1,4,N,LZ_HOUSTON,LZ,12.79
01/20/2023,1,4,N,LZ_HOUSTON,LZEW,12.79
01/20/2023,1,1,N,LZ_LCRA,LZ,14.23
01/20/2023,1,1,N,LZ_LCRA,LZEW,14.23
01/20/2023,1,2,N,LZ_LCRA,LZEW,13.30
01/20/2023,1,2,N,LZ_LCRA,LZ,13.30
01/20/2023,1,3,N,LZ_LCRA,LZ,12.68
01/20/2023,1,3,N,LZ_LCRA,LZEW,12.68
01/20/2023,1,4,N,LZ_LCRA,LZ,12.79
01/20/2023,1,4,N,LZ_LCRA,LZEW,12.79
01/20/2023,1,1,N,LZ_NORTH,LZ,14.23
01/20/2023,1,1,N,LZ_NORTH,LZEW,14.23
01/20/2023,1,2,N,LZ_NORTH,LZ,13.30
01/20/2023,1,2,N,LZ_NORTH,LZEW,13.30
01/20/2023,1,3,N,LZ_NORTH,LZ,12.68
01/20/2023,1,3,N,LZ_NORTH,LZEW,12.68
01/20/2023,1,4,N,LZ_NORTH,LZ,12.79
01/20/2023,1,4,N,LZ_NORTH,LZEW,12.79
01/20/2023,1,1,N,LZ_RAYBN,LZ,14.23
01/20/2023,1,1,N,LZ_RAYBN,LZEW,14.23
01/20/2023,1,2,N,LZ_RAYBN,LZ,13.30
01/20/2023,1,2,N,LZ_RAYBN,LZEW,13.30
01/20/2023,1,3,N,LZ_RAYBN,LZ,12.68
01/20/2023,1,3,N,LZ_RAYBN,LZEW,12.68
01/20/2023,1,4,N,LZ_RAYBN,LZ,12.79
01/20/2023,1,4,N,LZ_RAYBN,LZEW,12.79
01/20/2023,1,1,N,LZ_SOUTH,LZ,14.23
01/20/2023,1,1,N,LZ_SOUTH,LZEW,14.23
01/20/2023,1,2,N,LZ_SOUTH,LZ,13.30
01/20/2023,1,2,N,LZ_SOUTH,LZEW,13.31
01/20/2023,1,3,N,LZ_SOUTH,LZ,12.68
01/20/2023,1,3,N,LZ_SOUTH,LZEW,12.68
01/20/2023,1,4,N,LZ_SOUTH,LZ,12.79
01/20/2023,1,4,N,LZ_SOUTH,LZEW,12.79
01/20/2023,1,1,N,LZ_WEST,LZ,14.23
01/20/2023,1,1,N,LZ_WEST,LZEW,14.23
01/20/2023,1,2,N,LZ_WEST,LZ,13.30
01/20/2023,1,2,N,LZ_WEST,LZEW,13.30
01/20/2023,1,3,N,LZ_WEST,LZ,12.68
01/20/2023,1,3,N,LZ_WEST,LZEW,12.68
01/20/2023,1,4,N,LZ_WEST,LZEW,12.79
01/20/2023,1,4,N,LZ_WEST,LZ,12.79
01/20/2023,2,1,N,HB_BUSAVG,SH,12.92
01/20/2023,2,2,N,HB_BUSAVG,SH,12.83
01/20/2023,2,3,N,HB_BUSAVG,SH,12.69
01/20/2023,2,4,N,HB_BUSAVG,SH,12.10
01/20/2023,2,1,N,HB_HOUSTON,HU,12.92
01/20/2023,2,2,N,HB_HOUSTON,HU,12.83
01/20/2023,2,3,N,HB_HOUSTON,HU,12.69
01/20/2023,2,4,N,HB_HOUSTON,HU,12.10
01/20/2023,2,1,N,HB_HUBAVG,AH,12.92
01/20/2023,2,2,N,HB_HUBAVG,AH,12.83
01/20/2023,2,3,N,HB_HUBAVG,AH,12.69
01/20/2023,2,4,N,HB_HUBAVG,AH,12.10
01/20/2023,2,1,N,HB_NORTH,HU,12.92
01/20/2023,2,2,N,HB_NORTH,HU,12.83
01/20/2023,2,3,N,HB_NORTH,HU,12.69
01/20/2023,2,4,N,HB_NORTH,HU,12.10
01/20/2023,2,1,N,HB_PAN,HU,12.92
01/20/2023,2,2,N,HB_PAN,HU,12.83
01/20/2023,2,3,N,HB_PAN,HU,12.69
01/20/2023,2,4,N,HB_PAN,HU,12.10
01/20/2023,2,1,N,HB_SOUTH,HU,12.92
01/20/2023,2,2,N,HB_SOUTH,HU,12.83
01/20/2023,2,3,N,HB_SOUTH,HU,12.69
01/20/2023,2,4,N,HB_SOUTH,HU,12.10
01/20/2023,2,1,N,HB_WEST,HU,12.92
01/20/2023,2,2,N,HB_WEST,HU,12.83
01/20/2023,2,3,N,HB_WEST,HU,12.69
01/20/2023,2,4,N,HB_WEST,HU,12.10
01/20/2023,2,1,N,LZ_AEN,LZEW,12.92
01/20/2023,2,1,N,LZ_AEN,LZ,12.92
01/20/2023,2,2,N,LZ_AEN,LZEW,12.83
01/20/2023,2,2,N,LZ_AEN,LZ,12.83
01/20/2023,2,3,N,LZ_AEN,LZ,12.69
01/20/2023,2,3,N,LZ_AEN,LZEW,12.69
01/20/2023,2,4,N,LZ_AEN,LZ,12.10
01/20/2023,2,4,N,LZ_AEN,LZEW,12.10
01/20/2023,2,1,N,LZ_CPS,LZ,12.92
01/20/2023,2,1,N,LZ_CPS,LZEW,12.92
01/20/2023,2,2,N,LZ_CPS,LZ,12.83
01/20/2023,2,2,N,LZ_CPS,LZEW,12.83
01/20/2023,2,3,N,LZ_CPS,LZEW,12.69
01/20/2023,2,3,N,LZ_CPS,LZ,12.69
01/20/2023,2,4,N,LZ_CPS,LZEW,12.10
01/20/2023,2,4,N,LZ_CPS,LZ,12.10
01/20/2023,2,1,N,LZ_HOUSTON,LZ,12.92
01/20/2023,2,1,N,LZ_HOUSTON,LZEW,12.92
01/20/2023,2,2,N,LZ_HOUSTON,LZ,12.83
01/20/2023,2,2,N,LZ_HOUSTON,LZEW,12.83
01/20/2023,2,3,N,LZ_HOUSTON,LZ,12.69
01/20/2023,2,3,N,LZ_HOUSTON,LZEW,12.69
01/20/2023,2,4,N,LZ_HOUSTON,LZ,12.10
01/20/2023,2,4,N,LZ_HOUSTON,LZEW,12.10
01/20/2023,2,1,N,LZ_LCRA,LZ,12.92
01/20/2023,2,1,N,LZ_LCRA,LZEW,12.92
01/20/2023,2,2,N,LZ_LCRA,LZ,12.83
01/20/2023,2,2,N,LZ_LCRA,LZEW,12.83
01/20/2023,2,3,N,LZ_LCRA,LZ,12.69
01/20/2023,2,3,N,LZ_LCRA,LZEW,12.69
01/20/2023,2,4,N,LZ_LCRA,LZEW,12.10
01/20/2023,2,4,N,LZ_LCRA,LZ,12.10
01/20/2023,2,1,N,LZ_NORTH,LZ,12.92
01/20/2023,2,1,N,LZ_NORTH,LZEW,12.92
01/20/2023,2,2,N,LZ_NORTH,LZ,12.83
01/20/2023,2,2,N,LZ_NORTH,LZEW,12.83
01/20/2023,2,3,N,LZ_NORTH,LZEW,12.69
01/20/2023,2,3,N,LZ_NORTH,LZ,12.69
01/20/2023,2,4,N,LZ_NORTH,LZ,12.10
01/20/2023,2,4,N,LZ_NORTH,LZEW,12.10
01/20/2023,2,1,N,LZ_RAYBN,LZ,12.92
01/20/2023,2,1,N,LZ_RAYBN,LZEW,12.92
01/20/2023,2,2,N,LZ_RAYBN,LZEW,12.83
01/20/2023,2,2,N,LZ_RAYBN,LZ,12.83
01/20/2023,2,3,N,LZ_RAYBN,LZ,12.69
01/20/2023,2,3,N,LZ_RAYBN,LZEW,12.69
01/20/2023,2,4,N,LZ_RAYBN,LZ,12.10
01/20/2023,2,4,N,LZ_RAYBN,LZEW,12.10
01/20/2023,2,1,N,LZ_SOUTH,LZ,12.92
01/20/2023,2,1,N,LZ_SOUTH,LZEW,12.92
01/20/2023,2,2,N,LZ_SOUTH,LZEW,12.83
01/20/2023,2,2,N,LZ_SOUTH,LZ,12.83
01/20/2023,2,3,N,LZ_SOUTH,LZEW,12.69
01/20/2023,2,3,N,LZ_SOUTH,LZ,12.69
01/20/2023,2,4,N,LZ_SOUTH,LZEW,12.10
01/20/2023,2,4,N,LZ_SOUTH,LZ,12.10
01/20/2023,2,1,N,LZ_WEST,LZEW,12.92
01/20/2023,2,1,N,LZ_WEST,LZ,12.92
01/20/2023,2,2,N,LZ_WEST,LZ,12.83
01/20/2023,2,2,N,LZ_WEST,LZEW,12.83
01/20/2023,2,3,N,LZ_WEST,LZEW,12.69
01/20/2023,2,3,N,LZ_WEST,LZ,12.69
01/20/2023,2,4,N,LZ_WEST,LZ,12.10
01/20/2023,2,4,N,LZ_WEST,LZEW,12.10
01/20/2023,3,1,N,HB_BUSAVG,SH,12.45
01/20/2023,3,2,N,HB_BUSAVG,SH,12.90
01/20/2023,3,3,N,HB_BUSAVG,SH,12.63
01/20/2023,3,4,N,HB_BUSAVG,SH,12.69
01/20/2023,3,1,N,HB_HOUSTON,HU,12.45
01/20/2023,3,2,N,HB_HOUSTON,HU,12.90
01/20/2023,3,3,N,HB_HOUSTON,HU,12.63
01/20/2023,3,4,N,HB_HOUSTON,HU,12.69
01/20/2023,3,1,N,HB_HUBAVG,AH,12.45
01/20/2023,3,2,N,HB_HUBAVG,AH,12.90
01/20/2023,3,3,N,HB_HUBAVG,AH,12.63
01/20/2023,3,4,N,HB_HUBAVG,AH,12.69
01/20/2023,3,1,N,HB_NORTH,HU,12.45
01/20/2023,3,2,N,HB_NORTH,HU,12.90
01/20/2023,3,3,N,HB_NORTH,HU,12.63
01/20/2023,3,4,N,HB_NORTH,HU,12.69
01/20/2023,3,1,N,HB_PAN,HU,12.45
01/20/2023,3,2,N,HB_PAN,HU,12.90
01/20/2023,3,3,N,HB_PAN,HU,12.63
01/20/2023,3,4,N,HB_PAN,HU,12.69
01/20/2023,3,1,N,HB_SOUTH,HU,12.45
01/20/2023,3,2,N,HB_SOUTH,HU,12.90
01/20/2023,3,3,N,HB_SOUTH,HU,12.63
01/20/2023,3,4,N,HB_SOUTH,HU,12.69
01/20/2023,3,1,N,HB_WEST,HU,12.45
01/20/2023,3,2,N,HB_WEST,HU,12.90
01/20/2023,3,3,N,HB_WEST,HU,12.63
01/20/2023,3,4,N,HB_WEST,HU,12.69
01/20/2023,3,1,N,LZ_AEN,LZ,12.45
01/20/2023,3,1,N,LZ_AEN,LZEW,12.45
01/20/2023,3,2,N,LZ_AEN,LZ,12.90
01/20/2023,3,2,N,LZ_AEN,LZEW,12.90
